,Author,File_ID,File_Name,Mean Sentiment,Year,Useful?
4354,Souter,210,Montana v. Crow Tribe of Indians.txt,0.095698925,1998,
4227,Souter,83,Crosby v. National Foreign Trade Council.txt,0.096754564,2000,
4328,Souter,184,Lexecon v. Milber Weiss Bershad Hynes & Lerach.txt,0.096938776,1998,
4276,Souter,132,GMC v. Tracy.txt,0.09845297,1997,
4197,Souter,53,Calderon v. Thompson.txt,0.099193548,1998,
4329,Souter,185,Libretti v. U.S..txt,0.103448276,1995,
4160,Souter,16,AT&T Corporation v. Hulteen.txt,0.103820598,2009,
4192,Souter,48,Burlington v. Ford.txt,0.106845238,1992,
4266,Souter,122,Gade v. National Solid Wastes Management Association.txt,0.108695652,1992,
4393,Souter,249,Raines v. Byrd.txt,0.109126984,1997,
4244,Souter,100,EC Term of Years Trust v. U.S..txt,0.109574468,2007,
4412,Souter,268,S.D. Warren Company v. Maine Board of Environment Protection.txt,0.110344828,2006,
4292,Souter,148,Hein v. Freedom From Religion Foundation.txt,0.111538462,2007,
4321,Souter,177,KP Permanement Make-Up v. Lasting Impression I.txt,0.114351852,2004,
4369,Souter,225,Nixon v. Shrink Missouri Government Pac.txt,0.114625,2000,
4305,Souter,161,Jama v. ICE.txt,0.11511335,2005,
4336,Souter,192,Lorillard Tobacco Company v. Reilly.txt,0.115673981,2001,
4268,Souter,124,Garcetti v. Ceballos.txt,0.117460317,2006,
4208,Souter,64,Church of the Lukumi Babalu Aye inc. v. Pichardo.txt,0.122843137,1993,
4177,Souter,33,Booth v. Churner.txt,0.125617284,2001,
4187,Souter,43,Breuer v. Jim's Concrete of Brevard.txt,0.127777778,2003,
4381,Souter,237,Osborn v. Haley.txt,0.127906977,2007,
4184,Souter,40,Brecht v. Abrahamson.txt,0.13,1993,
4269,Souter,125,Garner v. Jones.txt,0.130107527,2000,
4346,Souter,202,Metro-Goldwyn-Mayer Studios v. Grokster.txt,0.132484725,2005,
4287,Souter,143,Hall Street Associates v. Mattel.txt,0.13250774,2008,
4308,Souter,164,Johanns v. Livestock Marketing Association.txt,0.132945736,2005,
4211,Souter,67,City of Erie v. Pap's A. M..txt,0.139444444,2000,
4209,Souter,65,Circuit City Stores v. Saint Clair Adams.txt,0.140344828,2001,
4203,Souter,59,Carlisle v. U.S..txt,0.142857143,1996,
4482,Souter,338,Verizon Md. v. PSC.txt,0.143065693,2002,
4423,Souter,279,Shaw v. Reno.txt,0.14382716,1993,
4306,Souter,162,James B. Beam Distilling Co. v. Georgia.txt,0.144590643,1991,
4263,Souter,119,Foster v. Love.txt,0.147014925,1997,
4155,Souter,11,Andersen v. Carlisle.txt,0.147058824,2009,
4267,Souter,123,Gall v. U.S..txt,0.15,2007,
4395,Souter,251,Randall v. Sorrell.txt,0.15,2006,
4341,Souter,197,McCreary County v. ACLU of Kentucky.txt,0.151722158,2005,
4491,Souter,347,Waters v. Churchill.txt,0.151923077,1994,
4166,Souter,22,Bank of oregon v. Indepedent Insurance Agents of America.txt,0.152930403,1993,
4145,Souter,1,14 Penn Plaza v. Pyett.txt,0.1555,2009,
4420,Souter,276,Seminole Tribe of Florida v. Florida.txt,0.157442455,1996,
4372,Souter,228,Norman v. Reed.txt,0.16121673,1992,
4234,Souter,90,Denver Area Educational Telecommunications Consortium Inc. v. FCC.txt,0.161440678,1996,
4484,Souter,340,Vieth v. Jubelirer.txt,0.164308176,2004,
4370,Souter,226,Nixon v. U.S..txt,0.165384615,1992,
4456,Souter,312,U.S. v. Grubbs.txt,0.166666667,2006,
4487,Souter,343,Virginia v. Hicks.txt,0.168181818,2002,
4379,Souter,235,Orden v. Perry.txt,0.17147651,2005,
4232,Souter,88,Davis v. U.S..txt,0.173279352,1994,
4402,Souter,258,Rita v. U.S..txt,0.174193548,2007,
4277,Souter,133,Gollust v. Mendell.txt,0.177003484,1991,
4312,Souter,168,JP Morgan Chase v. Traffic Stream Infastructure.txt,0.179223744,2002,
4159,Souter,15,Astoria v. Solmino.txt,0.179439252,1991,
4281,Souter,137,Grable & Sons Metal Products v. Darue Engineering & Manufacturing.txt,0.181886792,2005,
4272,Souter,128,Georgia v. Ashcroft.txt,0.184504792,2003,
4387,Souter,243,Planned Parenthood v. Casey.txt,0.185344828,1992,
4361,Souter,217,Nebraska v. Wyoming and Colorado.txt,0.1890625,1995,
4356,Souter,212,Monterey v. Del Monte Dunes.txt,0.190612648,1999,
4300,Souter,156,Idaho v. Coeur d'Alene Tribe of Idaho.txt,0.193127148,1997,
4380,Souter,236,Ortiz v. Fibreboard Corporation.txt,0.193530834,1999,
4194,Souter,50,Bush v. Gore.txt,0.194607843,2000,
4493,Souter,349,Weiss v. Hernandez.txt,0.194784173,1994,
4253,Souter,109,FEC v. Beaumont.txt,0.196915584,2003,
4376,Souter,232,Ohler v. U.S..txt,0.200632911,2000,
4465,Souter,321,U.S. v. Mezzanatto.txt,0.204113924,1995,
4245,Souter,101,Edelman v. Lynchburg College.txt,0.204727794,2002,
4459,Souter,315,U.S. v. Knights.txt,0.20625,2001,
4477,Souter,333,U.S. v. Winstar.txt,0.208132102,1996,
4147,Souter,3,Adarand Constructors v. Pena.txt,0.208333333,1995,
4462,Souter,318,U.S. v. Lopez.txt,0.212586207,1995,
4219,Souter,75,Connecticut Department of Public Safety v. Doe.txt,0.215384615,2003,
4255,Souter,111,FEC v. Wisonsin Right To Life Inc..txt,0.216174662,2007,
4257,Souter,113,Felker v. Turpin.txt,0.216666667,1996,
4223,Souter,79,Cortez Byrd Chips v. Bill Harbert Construction Company.txt,0.218434343,2000,
4218,Souter,74,Concrete Pipe and Products of California v. Construction Laborers Pension Trust.txt,0.218900126,1993,
4358,Souter,214,National Endowment for the Arts v. Finley.txt,0.220035149,1998,
4164,Souter,20,Auciello Iron Works v. National Labor Relations Board.txt,0.221666667,1996,
4326,Souter,182,Lee v. Weisman.txt,0.222139831,1992,
4193,Souter,49,Burns v. U.S..txt,0.223259494,2001,
4445,Souter,301,U.S. Airways v. Barnett.txt,0.223780488,2002,
4168,Souter,24,Barnhart v. Peabody Coal Company.txt,0.226592798,2003,
4286,Souter,142,Gutierrez v. Ada.txt,0.226666667,2000,
4254,Souter,110,FEC v. Colorado Republican Federal Campaign Committee.txt,0.230155642,2001,
4299,Souter,155,"Hurley v. Irish-American Gay, Lesbian and Bisexual group of Boston.txt",0.233301708,1995,
4170,Souter,26,Beach v. Ocwen Federal Bank.txt,0.235294118,1998,
4453,Souter,309,U.S. v. Drayton.txt,0.236134454,2002,
4248,Souter,104,Engine Manufacturers Association v. South Coast Air Quality Management District.txt,0.23828125,2004,
4249,Souter,105,Environmental Defense v. Duke Energy Corporation.txt,0.238871951,2007,
4195,Souter,51,Bush v. Vera.txt,0.240489642,1996,
4426,Souter,282,Simmons v. South Carolina.txt,0.241269841,1994,
4309,Souter,165,Johnson v. Grandy.txt,0.241609977,1994,
4331,Souter,187,Lincoln v. Vigil.txt,0.24295082,1993,
4363,Souter,219,Nevada v. Hicks.txt,0.2478,2001,
4440,Souter,296,Timmons v. Twin Cities Area New Party.txt,0.247826087,1997,
4241,Souter,97,Duncan v. Henry.txt,0.25,1995,
4457,Souter,313,U.S. v. Hill.txt,0.25111465,2005,
4446,Souter,302,U.S. v. American Library Association.txt,0.252830189,2003,
4161,Souter,17,AT&T v. Iowa Utilities Board.txt,0.252867384,1999,
4390,Souter,246,Printz v. United States.txt,0.255855856,1997,
4428,Souter,284,Smith v. Robbins.txt,0.261070111,2000,
4318,Souter,174,King v. St. Vincents Hospital.txt,0.262130178,1991,
4351,Souter,207,Missouri v. Jenkins.txt,0.267536232,1995,
4464,Souter,320,U.S. v. Mead Corporation.txt,0.268241758,2001,
4437,Souter,293,Suitum v. Tahoe Regional Planning Agency.txt,0.269478528,1997,
4186,Souter,42,Brentwood Academy v. Tennessee Secondary School Athletic Association.txt,0.269961977,2001,
4366,Souter,222,Newark Morning Ledger Co. v. U.S..txt,0.273854962,1993,
4273,Souter,129,Georgia v. Randolph.txt,0.274055416,2006,
4316,Souter,172,Kennedy v. Dupont Savings.txt,0.275994695,2009,
4324,Souter,180,Lawyer v. Department of Justice.txt,0.276732673,1997,
4458,Souter,314,U.S. v. Irvine.txt,0.278133705,1993,
4199,Souter,55,Campbell v. Acuff-Rose Music.txt,0.280042463,1994,
4169,Souter,25,Bartlett v. Strickland.txt,0.285272277,2009,
4174,Souter,30,Board of Education v Grumet.txt,0.288516746,1994,
4411,Souter,267,Rush Prudential HMO v. Moran.txt,0.290909091,2002,
4483,Souter,339,Verizon v. FCC.txt,0.290925756,2002,
4198,Souter,54,California Dental Association v. FTC.txt,0.290945946,1999,
4217,Souter,73,Cohen v. Cowles Media Co..txt,0.292682927,1991,
4240,Souter,96,Dolan v. City of Tigard.txt,0.2953125,1994,
4447,Souter,303,U.S. v. Armstrong.txt,0.3,1996,
4338,Souter,194,Markman v. Westview Instruments.txt,0.300390625,1996,
4365,Souter,221,New York Blue Cross v. Travelers Insurance Company.txt,0.30221519,1995,
4383,Souter,239,Pegram v. Herdrich.txt,0.303164557,2000,
4301,Souter,157,Idaho v. U.S..txt,0.304330709,2001,
4454,Souter,310,U.S. v. Eurodif S.A..txt,0.305762082,2009,
4151,Souter,7,Alden v. Maine.txt,0.307285714,1999,
4325,Souter,181,League of United Latin American Citizens v. Perry.txt,0.309128631,2006,
4270,Souter,126,Geissal v. Moore Medical Corporation.txt,0.309821429,1998,
4303,Souter,159,Illinois v. Kentucky.txt,0.311077844,1991,
4388,Souter,244,Pleasant Grove City v. SUMMUM.txt,0.313888889,2009,
4279,Souter,135,Good Samaritan Hospital v. Shalala.txt,0.314102564,1993,
4237,Souter,93,Digital Equipment Corporation v. Desktop Direct.txt,0.323638968,1994,
4332,Souter,188,Lindh v. Murphy.txt,0.325,1997,
4246,Souter,102,Edmond v. U.S.txt,0.327272727,1997,
4200,Souter,56,Capitol Square Review v. Pinette.txt,0.33,1995,
4386,Souter,242,Phillips v. Washington Legal Foundation.txt,0.332312925,1998,
4236,Souter,92,Department of the Interior and Bureau of Indian Affairs v. Klamath Water Users Protective Association.txt,0.334136546,2001,
4360,Souter,216,Nationwide v. Darden.txt,0.334554974,1992,
4157,Souter,13,Arlington Central School District Board of Education v. Murphy.txt,0.335714286,2006,
4167,Souter,23,Barnes v. Glen Theatre Inc..txt,0.337815126,1991,
4349,Souter,205,Miller v. French.txt,0.343181818,2000,
4416,Souter,272,Saucier v. Katz.txt,0.35,2001,
4438,Souter,294,Tennessee Student Assistance Corporation v. Hood.txt,0.35,2004,
4275,Souter,131,Glickman v. Wileman Brothers & Elliott.txt,0.351320755,1997,
4406,Souter,262,Rosenberger v. Rector.txt,0.353201635,1995,
4400,Souter,256,Reves v. Ernst & Young.txt,0.354191617,1990,
4162,Souter,18,Atkinson Trading Company v. Shirley.txt,0.355555556,2001,
4441,Souter,297,Town of Castle Rock v. Gonzales.txt,0.356321839,2005,
4149,Souter,5,Albertson's v. Kirkingburg.txt,0.357444444,1999,
4230,Souter,86,Dalton v. Specter.txt,0.36875,1994,
4175,Souter,31,Board of Regents of the University of Wisconsin System v. Scott Harold Southworth.txt,0.37,2000,
4368,Souter,224,Nixon v. Missouri Municipal League.txt,0.370663265,2004,
4283,Souter,139,Gratz v. Bollinger.txt,0.37375,2003,
4262,Souter,118,Forest Grove School District Petitioner v. T.A..txt,0.37480916,2009,
4295,Souter,151,Hohn v. U.S..txt,0.38125,1998,
4404,Souter,260,Roell v. Withrow.txt,0.389170507,2003,
4442,Souter,298,Troxel v. Granville.txt,0.395544554,2005,
4148,Souter,4,Agostini v. Felton.txt,0.395676692,1997,
4403,Souter,259,Roe v. Flores-Ortega.txt,0.395801527,2000,
4213,Souter,69,City of Monroe v. U.S..txt,0.401428571,1997,
4497,Souter,353,Woodford v. Garceau.txt,0.435483871,2003,
4278,Souter,134,Good News Club v. Milford Central School.txt,0.466666667,2001,
4353,Souter,209,Mitchell v. Helms.txt,0.467436744,2000,
4210,Souter,66,City of Boerne v. Flores.txt,0.490625,1997,
4165,Souter,21,Bank of America v. 203 North Lasalle Street Partnership.txt,0.496329114,1999,
4364,Souter,220,New Jersey v. New York.txt,0.516080402,1998,
4201,Souter,57,Carcieri v. Salazar.txt,0.527777778,2009,
4502,Souter,358,Zelman v. Simmons-Harris.txt,0.531189711,2002,
4343,Souter,199,Medellin v. Dretke.txt,0.55,2005,
4181,Souter,37,Boy Scouts of America v. Dale.txt,0.56,2000,
4490,Souter,346,Washington State Department of Social and Health services v. Estate of Danny Keffeler.txt,0.588348083,2004,
4385,Souter,241,Philippines v. Pimentel.txt,0.59,2008,
4204,Souter,60,Central Laborers' Pension Fund v. Heinz.txt,0.604775281,2004,
4258,Souter,114,Fidelity Financial Services v. Fink.txt,0.605666667,1998,
4337,Souter,193,Madsen v. Women's Health Center Inc..txt,0.675,1994,
4229,Souter,85,D.A. Office for the Third Judicial District v. Osborne.txt,0.680526316,2009,
4153,Souter,9,American Dredging Company v. Miller.txt,0.85,1994,
4444,Souter,300,Tuilaepa v. California William Arnold Proctor.txt,1.025,1994,
4156,Souter,12,Arizona v. Evans.txt,1.175,1995,
4235,Souter,91,Department of Defense v. Federal Labor Relations Authority.txt,1.625,1994,
4242,Souter,98,Duncan v. Walker.txt,2.55,2001,
5132,Stevens,630,Hudson v McMillian.txt,-1.323684211,1992,
5086,Stevens,584,Harich v Wainwright.txt,-1,1986,
5238,Stevens,736,Koon v US.txt,-0.95,1996,
5602,Stevens,1100,"Pullman-Standard, Div. of Pullman v Swint.txt",-0.85,1982,
4706,Stevens,204,Cabana v Bullock.txt,-0.80625,1986,
6031,Stevens,1529,Wrenn v Benson.txt,-0.775,1989,
5773,Stevens,1271,Stewart v Lagrand(2).txt,-0.773076923,1999,
4836,Stevens,334,Cooter & Gell v Hartmarx Corporation.txt,-0.729166667,1996,
4938,Stevens,436,Enomoto v Spain.txt,-0.675,1976,
5043,Stevens,541,Gomez v Fierro.txt,-0.671875,1996,
4681,Stevens,179,Brown v Sanders.txt,-0.654545455,2006,
5730,Stevens,1228,Sheridan v US.txt,-0.645906433,1988,
5126,Stevens,624,Hopkins v Reeves.txt,-0.642222222,1998,
5444,Stevens,942,National Cable & Telecommunications Association v Brand X Internet Services.txt,-0.625,2005,
5706,Stevens,1204,Schiro v Indiana.txt,-0.620895522,1986,
5101,Stevens,599,Henderson v Morgan.txt,-0.588111888,1976,
4609,Stevens,107,Beck v Ala..txt,-0.575826972,1980,
6050,Stevens,1548,Zimmerman v Johnson.txt,-0.567857143,1980,
5337,Stevens,835,McCleskey v Kemp.txt,-0.53,1987,
5885,Stevens,1383,US v Felix.txt,-0.53,1992,
4578,Stevens,76,Autry v Estelle.txt,-0.525714286,1983,
5860,Stevens,1358,US v Alvarez-Sanchez.txt,-0.522222222,1994,
5564,Stevens,1062,Pers. Adm'r of Mass. v Feeney.txt,-0.516666667,1979,
4627,Stevens,125,Bifulco v US.txt,-0.509375,1980,
5714,Stevens,1212,Scott v. Harris.txt,-0.508461538,2007,
4860,Stevens,358,Dames & Moore v Regan.txt,-0.5,1981,
5510,Stevens,1008,Ohio v Johnson.txt,-0.5,1984,
5719,Stevens,1217,Security Services v KMart.txt,-0.5,1994,
5210,Stevens,708,Jones v N.C. Prisoners' Labor Union Inc..txt,-0.475,1977,
4944,Stevens,442,Estelle v Gamble.txt,-0.471875,1976,
5733,Stevens,1231,Skinner v Railway Labor Executives' Association.txt,-0.466666667,1989,
5320,Stevens,818,Martin v Knox.txt,-0.465625,1991,
5351,Stevens,849,McMillan v Pennsylvania.txt,-0.464102564,1986,
5142,Stevens,640,Ill. v Vitale.txt,-0.462765957,1980,
4890,Stevens,388,Department of Revenue v ACF Industries.txt,-0.457017544,1993,
5283,Stevens,781,Litton Financial Printing Division v National Labor Relations Board.txt,-0.451923077,1991,
4733,Stevens,231,Carachuri-Rosendo v. Holder.txt,-0.445140665,2010,
5977,Stevens,1475,Vitek v Jones.txt,-0.4325,1978,
5705,Stevens,1203,Schiro v Farley.txt,-0.426209677,1994,
5044,Stevens,542,Gomez v US District Court.txt,-0.417897727,1992,
4742,Stevens,240,Carter v Ky..txt,-0.4,1981,
6047,Stevens,1545,Zant v Stephens.txt,-0.397007722,1983,
5053,Stevens,551,Graham v Collins.txt,-0.395959596,1993,
5871,Stevens,1369,US v Broce.txt,-0.3925,1989,
4919,Stevens,417,Dunaway v New York.txt,-0.3875,1979,
4574,Stevens,72,Atkins v Virginia.txt,-0.387100737,2002,
5544,Stevens,1042,Payne v Tennessee.txt,-0.384716157,1991,
5772,Stevens,1270,Stewart v Lagrand.txt,-0.383333333,1999,
5774,Stevens,1272,Stewart v Wainwright.txt,-0.377142857,1986,
4743,Stevens,241,Cary v Kirk.txt,-0.375,1988,
5392,Stevens,890,Mills v US.txt,-0.375,1991,
5820,Stevens,1318,Tuilaepa v California.txt,-0.374561404,1994,
5954,Stevens,1452,US v Ward.txt,-0.371428571,1980,
4763,Stevens,261,Chase Manhattan Bank v Sailboat Apartment Corp..txt,-0.363636364,1976,
5304,Stevens,802,Maggio v Williams.txt,-0.3625,1983,
5016,Stevens,514,Garcia v US.txt,-0.361538462,1984,
4613,Stevens,111,Bell v Cone.txt,-0.359007833,2002,
4587,Stevens,85,Baldwin v Alabama.txt,-0.352994012,1985,
5520,Stevens,1018,Oregon v Kennedy.txt,-0.345731707,1982,
4716,Stevens,214,California State Board of Equalization v Sierra Summit.txt,-0.343872549,1989,
5950,Stevens,1448,US v Ursery.txt,-0.340126812,1996,
5891,Stevens,1389,US v Gonzales.txt,-0.339473684,2006,
5237,Stevens,735,Kolstad v ADA.txt,-0.338432836,1999,
4760,Stevens,258,Chardon v Fernandez.txt,-0.334090909,1981,
4904,Stevens,402,Dobbert v Florida.txt,-0.33358209,1977,
4601,Stevens,99,Bath Iron Works v Office Of Workers' Compensation.txt,-0.333536585,1993,
5265,Stevens,763,Lane v Williams.txt,-0.329674797,1982,
4822,Stevens,320,Cone v. Bell.txt,-0.32887931,2009,
5806,Stevens,1304,Thompson v Oklahoma.txt,-0.326325411,1988,
4674,Stevens,172,Brosseau v Haugen.txt,-0.32483871,2004,
5119,Stevens,617,Holloway v US.txt,-0.323695652,1999,
5985,Stevens,1483,Wallace v Jaffree.txt,-0.310869565,1984,
4891,Stevens,389,Department of Revenue v Kurth Ranch.txt,-0.308147321,1994,
5588,Stevens,1086,Pounders v Watson.txt,-0.307575758,1997,
4610,Stevens,108,Beck v Prupis.txt,-0.306069364,2000,
5350,Stevens,848,McLaughlin v US.txt,-0.305128205,1986,
4872,Stevens,370,Dean v. U.S..txt,-0.300653595,2009,
4614,Stevens,112,Bell v US.txt,-0.3,1983,
5670,Stevens,1168,Romero v Texas.txt,-0.3,2005,
5947,Stevens,1445,US v Timmreck.txt,-0.299193548,1979,
4838,Stevens,336,Corbitt v New Jersey.txt,-0.29335443,1978,
5892,Stevens,1390,US v Goodwin.txt,-0.289122137,1982,
4931,Stevens,429,El Al Israel Airlines v Tsui Yuan Tseng.txt,-0.287623762,1998,
4805,Stevens,303,Coleman v Balkcom.txt,-0.285,1981,
4917,Stevens,415,Dretke v Haley.txt,-0.282638889,2004,
5416,Stevens,914,Montanye v Haymes.txt,-0.276666667,1976,
4968,Stevens,466,Fedorenko v US.txt,-0.272033898,1981,
5039,Stevens,537,Goldberg v Sweet.txt,-0.270238095,1989,
4795,Stevens,293,Clark v Collins.txt,-0.265909091,1992,
5846,Stevens,1344,United States Industries Federal Sheet Metal v Dir..txt,-0.264705882,1982,
5141,Stevens,639,Idaho Dep't of Employment v Smith.txt,-0.263636364,1977,
5192,Stevens,690,James v Illinois.txt,-0.262,1990,
4644,Stevens,142,Bousley v US.txt,-0.261278195,1998,
4801,Stevens,299,Cmty. Communications Co. v Boulder.txt,-0.26125,1982,
4572,Stevens,70,"Atchison, T. & S. F. R. Co. v Buell.txt",-0.260424028,1987,
4903,Stevens,401,Dixon v US.txt,-0.253867403,2006,
5134,Stevens,632,Hudson v US.txt,-0.252777778,1997,
5742,Stevens,1240,Smith v. Spisak.txt,-0.250765306,2010,
5953,Stevens,1451,US v Vonn.txt,-0.248113208,2002,
5659,Stevens,1157,Roadway Express v Piper.txt,-0.24,1980,
4985,Stevens,483,Florida v Burr.txt,-0.239937107,1985,
4623,Stevens,121,Bergman v Burton.txt,-0.238541667,1982,
5829,Stevens,1327,U.S. v. Marcus.txt,-0.238311688,2010,
5589,Stevens,1087,Prato v Vallas.txt,-0.2375,2003,
4871,Stevens,369,Deal v US.txt,-0.236138614,1993,
5908,Stevens,1406,US v Kozminski.txt,-0.234939759,1988,
5204,Stevens,702,Johnson v California(1).txt,-0.234586466,2005,
5960,Stevens,1458,US v Young.txt,-0.233888889,1985,
4604,Stevens,102,Baze v. Rees.txt,-0.233716075,2008,
5075,Stevens,573,Haitian Refugee Center v Baker.txt,-0.233333333,1991,
5248,Stevens,746,Kush v Rutledge.txt,-0.232962963,1983,
4568,Stevens,66,Associated General Contractors v Cal. State Council of Carpenters.txt,-0.232919255,1983,
5646,Stevens,1144,Richardson v Marsh.txt,-0.232592593,1987,
5989,Stevens,1487,Walton v Arizona.txt,-0.231712062,1990,
4770,Stevens,268,Chicago v Environmental Defense Fund.txt,-0.22972973,1993,
5521,Stevens,1019,Oregon v Mathiason.txt,-0.229166667,1977,
4998,Stevens,496,Fort Wayne Books v Indiana.txt,-0.22905569,1989,
5278,Stevens,776,Lewis v US.txt,-0.228846154,1996,
5100,Stevens,598,Henderson v Kibbe.txt,-0.228532609,1977,
4902,Stevens,400,Dixon v Love.txt,-0.223809524,1977,
5318,Stevens,816,Marshall v Lonberger.txt,-0.223015873,1983,
5903,Stevens,1401,US v James.txt,-0.222131148,1986,
4547,Stevens,45,Apprendi v New Jersey.txt,-0.220333333,2000,
5179,Stevens,677,International Bhd. of Elec. Workers v Hechler.txt,-0.219230769,1983,
5961,Stevens,1459,Uttecht v. Brown.txt,-0.21826087,2007,
4832,Stevens,330,Cooper Industries v Leatherman Tool Group.txt,-0.216904762,2001,
5808,Stevens,1306,Thornburgh v Abbott.txt,-0.212962963,1989,
